laptop_ID,Price_euros
995,1169.4402
379,416.86984
354,451.80865
663,1150.0111
333,1121.99
1091,610.38367
1135,314.4159
1113,345.8732
941,965.9676
1174,1763.5
16,1366.5924
641,463.8413
273,893.02094
524,2038.833
1109,799.0675
343,897.55334
91,1459.0594
204,1876.579
30,959.71313
239,1039.2671
1072,1056.9255
185,1320.4667
550,842.50055
352,241.95145
97,1127.0942
695,501.61343
538,980.15106
824,1925.3497
661,1198.3865
377,478.2231
920,931.73505
1107,1366.7109
60,466.11685
248,946.8275
168,338.7423
1240,546.3513
1055,256.45648
647,2564.566
259,616.6785
583,2210.873
1089,1593.2836
590,1961.5048
118,1221.034
970,1460.6451
307,623.2413
910,557.26715
405,1966.2196
71,1077.342
713,840.4959
392,557.7896
1065,868.1327
98,763.92474
552,721.75037
623,575.7232
1178,1664.1239
437,344.03915
174,1385.655
1046,1358.8564
734,894.56586
576,1218.8508
428,347.23587
1064,2044.2983
1053,1043.673
1051,1468.7523
399,783.6731
612,2312.0164
367,964.3367
25,1083.7784
826,309.39877
1176,856.7071
1128,1614.1215
1035,1245.8313
502,1108.3595
795,1055.4413
157,1448.3159
278,2404.3884
800,299.23312
1220,1246.6935
407,329.42212
1028,653.3798
694,514.04065
1309,275.51178
198,757.7268
93,579.80145
1057,999.664
925,755.93396
236,319.04837
979,454.04575
738,2273.1707
1195,2270.2773
993,1697.1296
518,646.21625
1253,449.5265
1207,2615.3508
930,1103.9858
1125,1593.3405
1081,2500.1814
564,860.2275
989,1177.6887
662,354.53708
88,1019.64795
336,1330.888
900,485.52078
1162,1736.2222
169,1957.0745
994,1149.8817
1297,893.1342
225,886.04767
268,674.9457
863,1029.1561
1233,192.46494
193,1044.4347
1068,2357.4146
762,921.3276
551,338.3436
147,365.02115
761,562.63794
1121,1500.003
504,2188.5703
683,1768.5365
650,2208.7856
330,690.23535
696,675.74207
498,2201.4346
960,1775.068
980,677.24695
67,1922.0382
914,1724.0709
976,1060.4946
660,1320.4667
263,2714.0896
1249,2851.747
1317,1423.6472
455,1048.6465
645,255.72404
267,731.7448
131,1274.529
577,1438.5465
542,1240.9315
197,790.3673
859,1857.3668
11,422.48846
1124,1533.5826
506,1366.0073
764,1449.0391
579,569.7022
1131,2166.191
659,859.4321
383,347.3112
815,643.51984
722,2142.4326
255,771.8751
10,1004.34393
1070,422.04166
148,1101.3333
433,969.6738
1310,378.17282
340,1251.7346
1294,462.52567
105,671.7481
490,254.5596
463,1215.8683
89,708.7899
903,1612.1278
580,1138.985
1179,1951.0515
530,481.67307
798,946.8275
111,1781.9382
412,1577.8901
805,303.46207
243,2974.6562
1090,804.1179
595,561.28394
1259,1100.3359
1122,664.75195
95,1046.9402
408,1745.9008
879,997.54504
104,309.21164
897,478.97937
1085,786.7369
1167,1968.7499
565,507.21225
899,339.59592
37,446.73022
953,2941.547
1145,715.154
1190,350.9964
723,1116.3618
686,1382.2617
1264,1147.2446
536,1200.6383
938,1618.6628
685,1028.8573
420,1086.9075
599,609.24445
329,704.4198
1161,2365.2446
356,2376.9727
693,3210.3333
1132,1768.1191
49,618.24634
1243,389.42862
924,1376.9049
